user_id,created_at,location,favorite_count,retweet_count,text
boeira_caio,Tue Nov 29 01:11:26 +0000 2016,"Rio de Janeiro, Brasil",0,0,RT @BoeiraSlt: Gente q vídeo e esse q geral tá falando ? Uma tal de Gaby kkk
drpravda,Tue Nov 29 01:11:26 +0000 2016,"Gotland, Sweden",0,0,@LatestAnonNews I think Julian Assange deserve a statue on the white house lawn!
EflohrE4,Tue Nov 29 01:11:25 +0000 2016,"CO, TN, MS, AR",0,0,"@AhmadMonk sporting a blue shoe, AND a white shoe tonight #trendsetter https://t.co/mY7hVxoVwF"
100round__,Tue Nov 29 01:11:26 +0000 2016,"The Mud, Dont get stuck here",0,0,"RT @thefader: Report: Kodak Black handed over to South Carolina authorities to face sexual battery charge.
https://t.co/MPgQb2Vxdp https://…"
BossNmyOwnRite1,Tue Nov 29 01:11:26 +0000 2016,United States,0,0,I am look for this top or one like him!!! #FREAKLIFE https://t.co/i0b6fNtfcs
S_Insley_H,Tue Nov 29 01:11:26 +0000 2016,the 6th borough,0,0,"RT @stevemorris__: Relative: Hi! How are you
Me: Hillary Rodham Clinton won more votes than any white man in American history."
garnold37,Tue Nov 29 01:11:26 +0000 2016,,0,0,"RT @TheMarkRomano: On the day a Somali refugee attacked at Ohio State, let us remember that Obama let in 43,000 Somali refugees!

https://t…"
hhamad28,Tue Nov 29 01:11:26 +0000 2016,0556641175,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/iUkJjNkvVD"
Chief30879317,Tue Nov 29 01:11:26 +0000 2016,,0,0,"Never happen ,she is done! https://t.co/LmqDqn6863"
SpecialJewelryS,Tue Nov 29 01:11:26 +0000 2016,,0,0,Black Gold Filled AAA Diamond Women's Disney Engagement Ring Bridal Set 1.45 CTW https://t.co/cvyqzS1AVi https://t.co/RtNengj1uK
nolanwebb1976,Tue Nov 29 01:11:26 +0000 2016,"Dallas, TX",0,0,"RT @America_1st_: Somali Muslim ""refugees"" in America have been terrorizing American Midwestern communities for years.

#OSUAttack https://…"
ChrisOIFvet,Tue Nov 29 01:11:26 +0000 2016,New Mexico,0,0,"RT @_jake_horn: Trump:Somali refugees will be a disaster

Liberals:Trump is racist

2day: Somali refugee goes on killing spree @OSU

Libera…"
02Cents0,Tue Nov 29 01:11:26 +0000 2016,"Land O'Lakes, FL",0,0,leftsidestoryUS: Anti-LGBT N.C. Governor Still Won't Concede https://t.co/nks2AAqkOU #LGBT
mamma_val_1,Tue Nov 29 01:11:26 +0000 2016,,0,0,RT @ScoutMasterson: Pretty INSANE that the White House Press Sec has to call out lies from Pres Elect! Enough already - Make it STOP!! http…
pinay_cams,Tue Nov 29 01:11:26 +0000 2016,,0,0,AyaDoll is currently Live Free Chat #pinay #filipina #philippines #manila #cebu #angeles #asian #sex #pussy #booty … https://t.co/2SHS7NfaEi
mercurychloe,Tue Nov 29 01:11:26 +0000 2016,BTS; OMG; bulldok; laboum; b.p,0,0,"RT @mwoana: 🍃a black pink stan🍃
- NOS DÊ UM NOME PELO AMOR DE DEUS
- fé no pai que a yg promova
- whistle &gt;&gt;&gt;&gt; boombayah
- desconhecem visu…"
AmberGillis1,Tue Nov 29 01:11:26 +0000 2016,,0,0,"RT @FrankLuntz: Yes, police officers who save people from being killed are considered heroes.

Because they are heroes.… "
assangistan,Tue Nov 29 01:11:26 +0000 2016,On the moon,0,0,RT @JShahryar: Funny how y'all are cool with bombing and starving Yemeni children to death right now - right. Now. - but it's Muslim who're…
BasedDodge,Tue Nov 29 01:11:26 +0000 2016,eugene,0,0,"RT @Tosten_P: What does ""cock asian"" even mean and why do people keep calling me that?"
nashvl,Tue Nov 29 01:11:26 +0000 2016,"Chicago, IL",0,0,RT @michellemalkin: This person is sick in the head. https://t.co/rxmKO3vOjU
sugarrvicky,Tue Nov 29 01:11:26 +0000 2016,sp,0,0,nunca vai entrar na minha cabeça que exist gente que não acha negro bonito. OLHA. ESSA. MULHER. https://t.co/hSkXgaKwW5
optimusprim822,Tue Nov 29 01:11:27 +0000 2016,"Buffalo, NY",0,0,Wahhhh. Wahhhh. Everyone I disagree with is a Nazi or racist. Wahhhh. 😫😫 https://t.co/1gVKXFGNV3
GuiLeite934,Tue Nov 29 01:11:27 +0000 2016,Casa do seu Zé,0,0,@castro_juliaa aaah mds que gay
kocur_vania,Tue Nov 29 01:11:27 +0000 2016,,0,0,RARE�� Nike Kobe X Low Majors University Red White Crimson 705317-616 Sz 10 LE https://t.co/JM0nn310qR
CathyMAGA,Tue Nov 29 01:11:27 +0000 2016,,0,0,"RT @TrumpsKnight: @dmartosko @CathyMAGA https://t.co/p6DJXaZK1R

this lady is going to be ambassador for Iran..lets see if they like her Li…"
Mx3xi,Tue Nov 29 01:11:27 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/qVSwMWZEvk"
AnisioGaby,Tue Nov 29 01:11:27 +0000 2016,"Dsclp amigo, n te interessa ",0,0,RT @LubaTV: vamos aproveitar que ainda é Black Friday e passar 50% menos micão ae galera
BRANDYbrowning,Tue Nov 29 01:11:27 +0000 2016,North Carolina ,0,0,"RT @ShaunKing: White woman who loves Trump blows up on Black store employees, calls Black women ""animals."" 

America. 2016.

STORY… "
Carlos_Vergara6,Tue Nov 29 01:11:27 +0000 2016,Bogotá-Colombia ,0,0,Soy Gay JAJAJA 😊😊😂😂
TerrificMusicGs,Tue Nov 29 01:11:27 +0000 2016,,0,0,Professional JINBAO Gold 4 Rotary Valve Euphonium Bb horn White Copper Cylinder https://t.co/37dFg2pAWK https://t.co/oFflrm4tRk
_doseofdisaster,Tue Nov 29 01:11:27 +0000 2016,"New York, NY",0,0,re-evaluate this dumb ass shit https://t.co/BsY8mbzmZ7
emsho26,Tue Nov 29 01:11:27 +0000 2016,"Jonesboro, GA",0,0,@berry_addie no good white TRASH
ZeroRefunds,Tue Nov 29 01:11:27 +0000 2016,MD,0,0,RT @Ayye_pap: I knew it was gay niggas out here but some of y'all DMV niggas on a WHOLE NEW LEVEL OF FAGGOTISM 😂👎🏾😷 #PaptingAFool https://t…
Jeffconn__,Tue Nov 29 01:11:27 +0000 2016,Giovanni's Room ,0,0,I just watched a documentary about how Gaye white men run the world 😂  '
Megasboys,Tue Nov 29 01:11:27 +0000 2016,,0,0,RT @MagiaPokemon: lesbian goals https://t.co/Ihyd40xV2u
SpecialMusicGe,Tue Nov 29 01:11:27 +0000 2016,,0,0,Professional JINBAO Gold 4 Rotary Valve Euphonium Bb horn White Copper Cylinder https://t.co/0VPv22tObi https://t.co/hhE50Tiln5
vawhorley,Tue Nov 29 01:11:27 +0000 2016,"Washington, DC",0,0,RT @MaddowBlog: Tonight we'll take a closer look at the conflicts of interest that will burden the Trump White House… 
Emily_Brooke52,Tue Nov 29 01:11:27 +0000 2016,"Alicante, Idris",0,0,"When you come up with the perfect race/ethnic/ religious group that has NEVER participated in a single hateful act, then we can talk."
LorranyJander,Tue Nov 29 01:11:27 +0000 2016,,0,0,RT @melzinha801: @crl_queen @LorranyJander maginaaaaa kkk
LxvelyRuby,Tue Nov 29 01:11:27 +0000 2016,#BLM | she/them,0,0,keep the love no one wants it 👋 https://t.co/TMt13jQfIA
Imsomyaa,Tue Nov 29 01:11:27 +0000 2016,"Virginia, USA",0,0,RT @_coookieeee: White boy is cuuuutee 👀😍 #LHHNY
InTheCLE,Tue Nov 29 01:11:27 +0000 2016,"#Cleveland, Ohio",0,0,"@Clevecarole You just offered a gay guy free fruit. Let that sink in, Carole. Let that sink in."
ThatWiggaDev,Tue Nov 29 01:11:27 +0000 2016,"Philadelphia, PA",0,0,RT @OG_Stuff: Lmfaoooooo *dragon who is clearly a black female* https://t.co/gMpAAyOYd3
bgfonseca_,Tue Nov 29 01:11:27 +0000 2016,Coqueiral de Itaparica,0,0,@nathdantasc sim senhora kkk
IncandescentEYE,Tue Nov 29 01:11:27 +0000 2016,Meth lab with King Walt.,0,0,"RT @ReignOfApril: The fact that Black women are front and center, incredibly rare on movie posters &amp; in film generally, is not lost o… "
DavidKarlos__,Tue Nov 29 01:11:27 +0000 2016,"Asheville, NC (North Carolina)",0,0,Female fitness Motivation Healthy Fit Women https://t.co/i5HIDUGj8y
novikovaesfir11,Tue Nov 29 01:11:27 +0000 2016,,0,0,#best shemale porn videos asian lesbian sex scene https://t.co/8LHLcoPFMf
Fonsia,Tue Nov 29 01:11:27 +0000 2016,,0,0,"RT @armandodkos: According to exits, white vote in FL went from 67% to 62%.

Trump outperformed Romney by 8% in margin. 8%!! 

It was race…"
wiIIara,Tue Nov 29 01:11:27 +0000 2016,erin x43 rachel x1,0,0,"RT @LGBTPlusProud: Not only utterly offensive in every possible way, it's also clearly been made by a moron. How old were u when u rea… "
BronteMaybe,Tue Nov 29 01:11:27 +0000 2016,,0,0,RT @RichardDiNatale: Congratulations to Susan Kiefel for becoming Australia's first ever female Chief Justice of the High Court #auspol
andrewboonedog,Tue Nov 29 01:11:27 +0000 2016,"Abilene, TX",0,0,"RT @CathyYoung63: Help.
Is this parody? Are we really meant to think any criticism of Islam is a gateway to fascism?
https://t.co/tiSEhTSZTQ"
DudeMovieQuotes,Tue Nov 29 01:11:27 +0000 2016,"Oregon, USA",0,0,@szanpan when Hillary referred to Chicago gang members who commit 95% of these murders as super predators she was called a racist?
ShariJoel,Tue Nov 29 01:11:27 +0000 2016,"Texas, USA",0,0,That is wrong. https://t.co/HlJRKOkO4Y
Hibbletsnbits,Tue Nov 29 01:11:28 +0000 2016,Vaniaofpennsyl,0,0,"RT @StevePasquale: Please sign and share. This explains the mysterious ""red shift"" in swing states. HundredS of thousands of votes THR… "
pmlblossoms,Tue Nov 29 01:11:27 +0000 2016,♡,0,0,11:11 pinof is gay
GrooveyGirl14,Tue Nov 29 01:11:27 +0000 2016,,0,0,RT @aaronrift: Kevin Owens is supposed to be a heel but I agree with his Black Friday comments. #WWE #RAW
YoungsLorna,Tue Nov 29 01:11:27 +0000 2016,,0,0,RT @Deanofcomedy: Trump's idea of draining the swamp is by filling it with white supremacists and liars
FrankFfurlan88,Tue Nov 29 01:11:27 +0000 2016,,0,0,"RT @_jake_horn: Trump:Somali refugees will be a disaster

Liberals:Trump is racist

2day: Somali refugee goes on killing spree @OSU

Libera…"
sss123_456,Tue Nov 29 01:11:27 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/lvB2vEnQTY"
AbzBobbyTariq,Tue Nov 29 01:11:28 +0000 2016,Arsenal,0,0,@Shiso__Fine keyword is white people
g_tarr2,Tue Nov 29 01:11:28 +0000 2016,Florida,0,0,RT @SapienAgenda: This is what you get when you combine a gibsmedat Millennial + entitled Muslim refugee. He didn't get his way=murde… 
assissarah1,Tue Nov 29 01:11:28 +0000 2016,"Brusque, Brasil",0,0,10 • novinho do tumblr kkk
WorldNews7777,Tue Nov 29 01:11:27 +0000 2016,United States,0,0,US ELECTIONS - White House denies Trump's claim of election fraud https://t.co/kDuDBMOnGB
JWHjust3,Tue Nov 29 01:11:28 +0000 2016,United States,0,0,RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a @GameStop exclusive Black Friday Mystery Box! We're picking SIX… 
rachelandco,Tue Nov 29 01:11:28 +0000 2016,leading the golden age ,0,0,RT @smilleesims: WP can watch a film about Egypt w/ an all white cast &amp; not ask about diversity but 1 film called Black Panther w/ black ac…
KanaeVu,Tue Nov 29 01:11:28 +0000 2016,"Miami, FL",0,0,RT @MelaninDiosaa: Right smh https://t.co/lcqMn3U3yv
Timberati,Tue Nov 29 01:11:28 +0000 2016,Northern California,0,0,"No, no, sir, you can't put a red king on a black queen. https://t.co/2bmXBU5qus"
SlavetoJackson,Tue Nov 29 01:11:28 +0000 2016,8.29.58,0,0,"""Black people treat black people the worse"" What an intelligent observation, well done https://t.co/TkrEBfcZuM"
christo08538577,Tue Nov 29 01:11:28 +0000 2016,,0,0,#nude lesbian school girls arab sex website https://t.co/uCs9VX8zFd
safonovakindin1,Tue Nov 29 01:11:28 +0000 2016,,0,0,#asian fuck women hot movies sex https://t.co/WWtCswjcKW
kuso_English,Tue Nov 29 01:11:28 +0000 2016,,0,0,"「ママ〜！僕ね、徒競走で一位になったんだ！」

『はしゃぐなウジ虫』

英文：「Mam ! I finished the race in first place !」

『Shut up filthy scum』"
Miny_K,Tue Nov 29 01:11:28 +0000 2016,IG/Snap - @Miny_K,0,0,Drewski such a pasty regular regular white boy
_g0ldtalk,Tue Nov 29 01:11:28 +0000 2016,,0,0,RT @_NolimitCam: LMFAAAAOOOOOOOOOOO which Queen hurt you ?!??!?😂😂😂😂😂 https://t.co/KwaPng9FTp
locodeofertas,Tue Nov 29 01:11:28 +0000 2016,"Madrid, España",0,0,#oferta PACO RABANNE BLACK XS L'EXCES HIM agua de tocador intense vapo 31.13€ -17% #descuento… https://t.co/jl1b5s09FS
tallDarkNkool,Tue Nov 29 01:11:28 +0000 2016,,0,0,RT @LesaMonroe: I was gonna say Drewski was fine until he said he was white chocolate. Now I just see mayo. https://t.co/wVHOlJQbfK
YG_stanent,Tue Nov 29 01:11:28 +0000 2016,,0,0,RT @allkpop: Pre-debut stories about Black Pink's Jisoo may surprise you! https://t.co/Ek9t7cSWR7 https://t.co/WZrbTuUpQp
erockd33,Tue Nov 29 01:11:28 +0000 2016,"Miami Beach, Florida",0,0,"Move back to Africa, and you won't have to: https://t.co/LzZSWn83L1"
piikipek,Tue Nov 29 01:11:28 +0000 2016,with my 2 snowmen and 7 cacti,0,0,"RT @nicolecieux: you: star wars
me: star wars with lots of gay stuff https://t.co/JXH412cg7Z"
YasserKhaleed,Tue Nov 29 01:11:28 +0000 2016,"Sohag, Egypt",0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/3BBRGB2g7L"
oopmeyeezy,Tue Nov 29 01:11:28 +0000 2016,"Florida, USA",0,0,@LiftedAnchors restock size s black satin pls 😭
galaxyfloater9,Tue Nov 29 01:11:28 +0000 2016,,0,0,"RT @TomWellborn: ""Emails"" https://t.co/sDVe3t8qo3"
Kallahari019,Tue Nov 29 01:11:28 +0000 2016,019ÉoTERROR,0,0,"Pode aposta se o cara tiver frango desfocado ta apaixonado, se dps de uns dia aparece grande foi toco da muié ou solidão kkk"
DogRescueTweets,Tue Nov 29 01:11:28 +0000 2016,,0,0,RT @MesMitch: @DogRescueTweets @YarosisNancy @nadianboone @TinaCuccia @Cshells33Wells @humaneffect @humansthathelp @hardcorerox… 
Taiwanlgbtmvmt,Tue Nov 29 01:11:28 +0000 2016,,0,0,https://t.co/vLEIfbWULR
crisstamires,Tue Nov 29 01:11:28 +0000 2016,,0,0,@xtatian @1_fullana fica quieta KKK
tasha_afoa,Tue Nov 29 01:11:28 +0000 2016,,0,0,RT @Swweetchinxx: Holla if ya hear me https://t.co/eAsOJt4cNL
JimSin91,Tue Nov 29 01:11:28 +0000 2016,,0,0,"RT @DillonJaden: I do know that every gay has an inner queen. No matter how ""masculine"" he may be. Furthermore, let's stop using ""masculine…"
beren_cebeci,Tue Nov 29 01:11:28 +0000 2016,"Ankara, Türkiye",0,0,#ankara #cebeci #travesti #beren #dikkimevi #kızılay #çankaya #ankaratraveti #travestiilan #gayillan #gay #escort… https://t.co/YIEovWrvft
rcnrj,Tue Nov 29 01:11:28 +0000 2016,,0,0,@analaurapss @babi_tljb blz Ana kkk
stevenrilley,Tue Nov 29 01:11:28 +0000 2016,United States,0,0,‘Mythbusters’ Build Team is back in the first trailer for ‘White Rabbit Project’ https://t.co/7lTlHYfzDc
bouJayy_,Tue Nov 29 01:11:28 +0000 2016,"Atlanta, GA",0,0,I can't kiss a random nigga ... especially if his lips been on another female . NOOOOOOPE . NO. NO. EW!!
BeamaBeorg,Tue Nov 29 01:11:28 +0000 2016,London,0,0,"RT @simon_schama: Disavowal disingenuous. Trial of Dylan Roof reminds us it was Bannon's Breitbart which headlined ""Raise it high"" of… "
AngelAlvarez64,Tue Nov 29 01:11:28 +0000 2016,PTown ,0,0,"RT @Complex: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/tvPrOSzvj8 https://t.co/lvwATtMK5h"
ken_piper,Tue Nov 29 01:11:28 +0000 2016,"Indiana, USA",0,0,I'm obsessed too!.😍❤💋💋 https://t.co/wUe0d8tsAH
iiBad_Romance,Tue Nov 29 01:11:28 +0000 2016,snapchat iibad_romance,0,0,RT @JENNontheRocks_: These storylines gotta be fake. I refuse to believe this woman left her child across the country to pursue her newfoun…
Shihab_MR,Tue Nov 29 01:11:28 +0000 2016,Rawasari - Narogong,0,0,"RT @Irwanmasduqi: Seorang Muslim yg gemar mencaci maki sesama makhluk ciptaan Allah sejatinya adalah penista agama, sbb ia tlh menabrak tuj…"
locodofertas,Tue Nov 29 01:11:28 +0000 2016,,0,0,PACO RABANNE BLACK XS L'EXCES HIM agua de tocador intense vap 31.13€ -17% https://t.co/5hYPwrAUpy #ldo https://t.co/sLzwDuytY1
grantwickk,Tue Nov 29 01:11:28 +0000 2016,"Hershey/Pittsburgh, PA",0,0,RT @SeanMcElwee: that's coincidence. irony is when the US criticizes Cuba's human rights record while operating an illegal torture f… 
SWTSTF1222,Tue Nov 29 01:11:28 +0000 2016,"Port Orange, FL",0,0,RT @WeNeedTrump: How many people have to get injured or killed before the left realizes Muslim refugees don't integrate with our society? #…
firelavender,Tue Nov 29 01:11:28 +0000 2016,,0,0,"RT @RespectTheAfro_: Advocacy for women's rights started long before that. The term was coined in 1837, Jim Crow era started in 1877 https:…"
HolyRemyLaCroix,Tue Nov 29 01:11:28 +0000 2016,,0,0,"Watch it: https://t.co/8Xe0sZWc1p
Remy LaCroix poses sexy in her black lingerie and https://t.co/nZe7VLGN3Q"
platinumharold,Tue Nov 29 01:11:28 +0000 2016,"North Carolina, USA",0,0,Lmfaooo y'all so childish and gay https://t.co/8E7jSqJWmC
TerrenceWoodz,Tue Nov 29 01:11:29 +0000 2016,"Toronto, Ontario",0,0,RT @RapFavorites: Breaking News: Kodak Black has been released from jail https://t.co/KmtNG85VmV https://t.co/vPvdIZ2uv5
XKortneyKaneX,Tue Nov 29 01:11:28 +0000 2016,,0,0,"Full Movie: https://t.co/XerdxEBdRV
Kortney Kane is giving Karina White's wet shaved p https://t.co/0dLwSXLeWW"
Bozolipe,Tue Nov 29 01:11:29 +0000 2016,Recife.,0,0,É cada look forçado que a gente vê kkk
gi_pepice,Tue Nov 29 01:11:28 +0000 2016,Cascavel - PR,0,0,"O cara é gay mas se ele e o boy dele fossem heteros, só a miss universo estaria à altura dos dois. Quédizê, pra que se lamenta."
547George,Tue Nov 29 01:11:28 +0000 2016,,0,0,"bLACKS hunting White people4 money4theirlives
White mom attacked in Houston,daughter dead More blacks holding gun https://t.co/J6Op1BCDGn"
AudreyMulcahy,Tue Nov 29 01:11:29 +0000 2016,PatriotsNation,0,0,Am I the only female that thinks Beyoncé is kinda whack?
NikkiNasty_,Tue Nov 29 01:11:29 +0000 2016,Carbondale & Chicago,0,0,RT @KatHeartwell: I swear y'all romanticize black radical and don't even understand their work. How you pro black panthers yet you anti fem…
sass0412,Tue Nov 29 01:11:29 +0000 2016,NC,0,0,"RT @America_1st_: Somali Muslim ""refugees"" in America have been terrorizing American Midwestern communities for years.

#OSUAttack https://…"
HamannRandal,Tue Nov 29 01:11:29 +0000 2016,"Texas, USA",0,0,"RT @michelekirkBPR: Newly discovered columns show shocking racial views expressed by DNC chair hopeful, Keith Ellison… "
fifiluvsyu,Tue Nov 29 01:11:29 +0000 2016,,0,0,RT @MyBlackMatters: Poll:Does the angry black woman stereotype ever stop you from expressing your true emotions?(answer and RT)
mauricedepaoli,Tue Nov 29 01:11:29 +0000 2016,,0,0,RT @steph93065: Yea...sorry but the children of the entire nation should not have to languish in failing govt institutions b/c LGBT… 
_letdrumond,Tue Nov 29 01:11:29 +0000 2016,eu to de buenas,0,0,RT @deusloan: 15. orange is the new black https://t.co/CTllZc8jh5
TavianJordan,Tue Nov 29 01:11:29 +0000 2016,International ,0,0,RT @skrongmeat_: black only crack if the black do crack  https://t.co/9Egi06bsno
_OhLenn_,Tue Nov 29 01:11:29 +0000 2016,,0,0,Forever last as long as black lives https://t.co/rWljmvZsmg
Ikramosmann,Tue Nov 29 01:11:29 +0000 2016,,0,0,"I added this gay Somali guy on snapchat, I'm ready to commit suicide bye ☺️"
Seahorse_Studio,Tue Nov 29 01:11:29 +0000 2016,Maryland,0,0,Check out DREAM POWER AMULET ~ medicine wheel ~ Pewter PENDANT w/ black necklace cord #Pendant https://t.co/KUD209lJ6E via @eBay
MichaelTheName,Tue Nov 29 01:11:29 +0000 2016,Michael In Possession,0,0,"RT @HotNewHipHop: Kodak Black has been extradited to South Carolina 

https://t.co/UJk5u1xK0T"
SeaNymph5,Tue Nov 29 01:11:29 +0000 2016,NJ,0,0,RT @LanceSilver1: TODAY'S #SELFRADICALIZED OF THE QUR'AN #MUSLIM KILLER FROM SOMALIA  USED A CAR &amp; KNIFE AS DEADLY WEAPONS &amp; AN AMERI… 
bradenN845,Tue Nov 29 01:11:29 +0000 2016,lost,0,0,"thought you were going to say you couldn't live or something along those lines, but nope.😂🙃💀 https://t.co/3I8j94lNS8"
xTsundereQueen,Tue Nov 29 01:11:29 +0000 2016,"мαяιѕα, мєι, gισттα, ѕнυυ.",0,0,"RT @MorenazoSexy32: CHITOGE-CHAN. Eres tsundere. Acéptalo.
ACEPTA SER TSUNDERE COMO YO ACEPTO SER NEGRO."
Nintendoe3E3,Tue Nov 29 01:11:29 +0000 2016,United States,0,0,New Nintendo 3DS - Limited Edition - Super Mario White Edition https://t.co/aaTNd7sa9c
SpecialMusicGe,Tue Nov 29 01:11:29 +0000 2016,,0,0,Top White Curved Bb Soprano sax Saxophone Ablone shell Keys With Case+10 Pc Reed https://t.co/TSkpyknvSp https://t.co/mNV3b41hnA
The_PhillyRican,Tue Nov 29 01:11:29 +0000 2016,"Dallas, TX",0,0,RT @CyborgN8VMari: If Betty White dies this year I’m leaving the planet.
djdinho,Tue Nov 29 01:11:29 +0000 2016,Santo André,0,0,Por hj é só kkk bjs bjs até amanhã fui...
crystal2518pj,Tue Nov 29 01:11:29 +0000 2016,,0,0,@SMOKINGVAPOR was holding out for Black Friday. Kinda disappointed you didn't do 50% off like the past couple years
sobzee,Tue Nov 29 01:11:29 +0000 2016,204,0,0,"RT @medschooladvice: Total votes in election ~134 million

Black Friday shoppers ~ 137 million"
kreamofthekrop_,Tue Nov 29 01:11:29 +0000 2016,219•502•859,0,0,RT @imBeYOUtiful_ME: If a nigga downplay you and downtalk you to the next female &amp; can't claim you then you don't need to be fucking with h…
2016Asta,Tue Nov 29 01:11:29 +0000 2016,,0,0,"#Voyeur #whore #officesex #lesbian #films #hard #trucks #sexdating

--&gt;&gt; https://t.co/tu6zoJjXPl https://t.co/XNuGA4jYoh"
VeiledHunter,Tue Nov 29 01:11:29 +0000 2016,Los Angeles ﹟ᴾʰᵒᵉᶰᶤˣ,0,0,"@AHeartOfCanvas 

Emma snuggled up to the male, placing a playful kiss on his neck. 

""Gross? This isn't gross."" She mumbled, keeping her—"
EleanorMeltzer,Tue Nov 29 01:11:29 +0000 2016,,0,0,https://t.co/BGDV8ox5Ug
FastTquick,Tue Nov 29 01:11:29 +0000 2016,,0,0,"RT @SheForHeTweets: Sorry liberals, someone does not suddenly become not muslim because it's inconvenient for you. Abdul Razak Ali Artan wa…"
melzinha801,Tue Nov 29 01:11:29 +0000 2016,"Caxias, Brasil",0,0,@LorranyJander @crl_queen kkk
SweetTayPie0104,Tue Nov 29 01:11:29 +0000 2016,,0,0,"@JawnValjawn I quit her a few weeks ago for her love of ""light women/dark black men relationships"". I knew something was fishy."
Tuber10614630,Tue Nov 29 01:11:29 +0000 2016,,0,0,"RT @ggreenwald: In French race b/w rightist Fillon &amp; far-right Le Pen, she'll run to his left on economics: growing ""populist"" tren… "
kyunglin_sh,Tue Nov 29 01:11:29 +0000 2016,,0,0,"RT @mydeeryo: Mnet Asian Music Awards

ALBUM OF THE YEAR #EXO 

2013 : XOXO

2014 : OVERDOSE

2015 : EXODUS

LET'S MAKE A NEW HIS… "
Bex3713,Tue Nov 29 01:11:29 +0000 2016,I like to roam around,0,0,RT @riotwomennn: The woman who got more votes than any white dude in US history! Or as media says: BREAKING Clinton meeting w unknow… 
hot_sexy_dragon,Tue Nov 29 01:11:29 +0000 2016,em algum lugar tomando café,0,0,"RT @Camilabrasiler4: Chama a Little Mix pra fazer uns Black Magic pra nao ter beijo

 #BadThingsVideo"
softjimn,Tue Nov 29 01:11:29 +0000 2016,lesbian,0,0,"RT @maggiesamyer: Oh and: lgbt ppl don't ""oversexualize"" &amp; ""fetishize"" ourselves by enjoying lgbt tv rep - we just FINALLY get to celebrate…"
SonoskeAkigawa,Tue Nov 29 01:11:29 +0000 2016,"Portland, OR",0,0,@skuddedbutt Is it ramped a certain way? I'm noticing no pitch-black shadows there
SexyLexyAnne,Tue Nov 29 01:11:29 +0000 2016,"North Carolina, USA",0,0,"RT @SakiyaXtreme: I posted under the #BBCslut hashtag and a white supremacist guy DM me and tells me i'm betraying my race.

Weird, i… "
vables09,Tue Nov 29 01:11:29 +0000 2016,,0,0,"RT @PrisonPlanet: As soon as I found out the attacker was a Muslim Somali immigrant, I knew white people &amp; Trump were to blame. https://t.c…"
gillburn,Tue Nov 29 01:11:29 +0000 2016,"Croydon, Surrey",0,0,RT @Fusion: Trump adviser Steve Bannon reportedly once suggested excluding black people from voting https://t.co/Wtk8bxlki1 https://t.co/rd…
pinay_cams,Tue Nov 29 01:11:29 +0000 2016,,0,0,ladypush69 is currently Live Free Chat #pinay #filipina #philippines #manila #cebu #angeles #asian #sex #pussy #boo… https://t.co/7NnfHI1SHE
AdrienneM5,Tue Nov 29 01:11:29 +0000 2016,,0,0,"RT @JBurtonXP: In other words, don't discuss anti-progressive viewpoints unless you include a bunch of handwaving and hysteria abo… "
Informationiste,Tue Nov 29 01:11:29 +0000 2016,,0,0,Female Orgasm Pills? Yes Please! https://t.co/ih7DCz9rmu https://t.co/F2Tces5cFL
YoursTrulyTyra,Tue Nov 29 01:11:29 +0000 2016,,0,0,"If you go to a Black mommas house for the holidays, just offer to help. Even if she says no. Just at least offer💀"
BrayanKaique,Tue Nov 29 01:11:29 +0000 2016,Não sei!!! (+.-)...,0,0,RT @PhLoures: Eu sempre perco meu chinelo... que raiva.. kkk
kocur_vania,Tue Nov 29 01:11:29 +0000 2016,,0,0,Nike Air Max 97 Sport Red/Sport Red-White CVS Canvas 505802-660 Men's SZ 7 https://t.co/Xn4PTfEc7j
kholod9112,Tue Nov 29 01:11:29 +0000 2016,إدارة أعمال ,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/DSS2mp4Qwy"
barenakedislam,Tue Nov 29 01:11:29 +0000 2016,,0,0,"@tariqnasheed He IS a hero. But this is what happens when Obama imports 50,000 Somali Muslim terrorists"
_zayzayah,Tue Nov 29 01:11:29 +0000 2016,"Chattanooga, TN",0,0,RT @saintdyana: Lmfao @ y'all still thinking black women are obligated to date black men only. Pls get lost with that shit. https://t.co/xB…
NewCellPhonesC,Tue Nov 29 01:11:29 +0000 2016,,0,0,* Nokia Lumia 520 8GB Black Unlocked Smartphone  https://t.co/csBa5RlwpK https://t.co/5ljahLcEGE
GARock945,Tue Nov 29 01:11:29 +0000 2016,Spokane WA and CDA ID,0,0,"RT @niceninja: Meanwhile ... MSM continues to send us crickets and squirrels !!!   
(and anti-gun messages whenever they can) https://t.co/…"
